,Price,Km,Power,Year,Gas,Transmission,URL
274,43.890,43.700,194,2021,Elektro/Diesel,-,/angebote/mercedes-benz-c-300-de-t-amg-night-edition-ahk-distr-mled-rfka-autom-elektro-diesel-blau-24e65e98-c5b5-43c5-a14d-3ead5126dc0e
275,39.990,225.000,510,2016,Benzin,Automatik,/angebote/mercedes-benz-c-63-amg-c-63s-amg-designo-panorama-head-up-voll-benzin-schwarz-6bcdc2fe-ac19-44d7-b2a0-6957e80a9e0e
276,38.399,49.000,194,2020,Elektro/Diesel,-,/angebote/mercedes-benz-c-300-t-de-amg-line-exclusive-360-distro-elektro-diesel-silber-900185cb-e696-440c-a192-cedfdfdb42a3
277,52.872,17.000,204,2022,Elektro/Benzin,-,/angebote/mercedes-benz-c-300-e-t-amg-night-ahk-led-totwinkel-rueck-kam-elektro-benzin-weiss-579f462f-2dd0-4a55-9aab-0404309a3260
278,37.638,45.000,245,2020,Diesel,Automatik,/angebote/mercedes-benz-c-300-t-d-amg-line-2x-comand-distr-night-edition-diesel-weiss-769da95e-cd82-4f89-ac48-a044d220726b
279,42.899,151.733,390,2018,Benzin,Automatik,/angebote/mercedes-benz-c-43-amg-4m-t-comand-distro-multi-ahk-pano-benzin-weiss-d8ccf54b-f6d7-4550-bf52-8c6820b7ac39
280,35.885,59.319,194,2019,Elektro/Diesel,-,/angebote/mercedes-benz-c-300-de-amg-line-matrix-led-leder-navi-tempo-pdc-elektro-diesel-d65ef6fd-208f-4e53-9d44-9fcd9506fa1f
281,49.990,44.089,200,2022,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-4m-amg-ahk-night-kamera-spurhalt-ass-pts-diesel-grau-6836e26a-8cf8-4965-9922-baecbf2ff1de
282,37.989,75.660,163,2021,Diesel,Automatik,/angebote/mercedes-benz-c-200-c200d-t-avantgarde-mbux-led-kamera-carplay-tempo-diesel-schwarz-1b097f4a-1ea6-4cc6-9865-7cce0969dd78
283,37.940,16.046,204,2022,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-modell-avantgarde-mbux-led-wide-cam-navi-benzin-schwarz-5d765319-913e-4927-af25-6adeae4a5002
284,42.450,20.000,258,2021,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-4m-avantgarde-ahk-18zoll-distr-ruekam-led-benzin-schwarz-be8728cc-20f5-4ad6-b355-e06056f60e52
285,48.990,10.588,265,2022,Diesel,Automatik,/angebote/mercedes-benz-c-300-d-t-amg-ahk-kamera-spurhalt-ass-totwinkel-9g-diesel-silber-e59e2894-d6b2-4052-83a6-7d17ad6c20c7
286,38.399,23.443,245,2020,Diesel,Automatik,/angebote/mercedes-benz-c-300-t-d-amg-line-2x-night-dab-led-ahk-navi-18-diesel-weiss-39629d01-58e3-4f28-a739-ca433307278b
287,39.780,66.600,194,2020,Elektro/Diesel,-,/angebote/mercedes-benz-c-300-de-t-amg-night-distr-comand-led-ahk-kamera-autom-elektro-diesel-weiss-cc88807a-400e-4ea5-b9ef-e2423203e500
288,53.490,9.197,204,2023,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-amg-night-led-kamera-totw-keyless-9g-benzin-schwarz-21b63870-2f81-426b-bef2-37fb2e3b4143
289,54.490,9.000,204,2023,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-amg-night-ahk-led-kamera-totw-keyless-9g-benzin-schwarz-04c6659d-b620-4dd3-943a-04641ff15a57
290,53.490,9.000,204,2023,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-amg-night-led-kamera-totw-keyless-9g-benzin-schwarz-30cf55ed-5ecd-4c5c-be91-0681786b2949
291,30.039,54.400,194,2018,Diesel,Automatik,/angebote/mercedes-benz-c-220-t-d-avantgarde-night-pano-led-kam-business-diesel-weiss-9fc85a54-2f92-4212-9ae3-2997de13d2f0
292,35.940,11.250,184,2020,Benzin,Automatik,/angebote/mercedes-benz-c-200-t-avantgarde-elheckkl-ruekam-led-9gtr-mem-benzin-silber-28965344-9bfd-4514-840e-278cf6ce42bf
293,32.480,89.222,194,2021,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-avantgarde-pano-multibeam-comand-night-diesel-weiss-12118b4f-71e7-471c-a85f-2630de50a458
294,33.900,88.300,194,2019,Diesel,Automatik,/angebote/mercedes-benz-c-220-td-4m-amg-night-distr-led-comand-kamera-diesel-schwarz-84ba9c5b-ed64-406e-853c-c6dc927ad373
295,30.490,60.932,194,2020,Diesel,Automatik,/angebote/mercedes-benz-c-220-d-t-modell-avantgarde-automatik-einparkhilfe-full-diesel-schwarz-77f3ac19-50d0-47c8-8463-5bb9937f771e
296,30.875,28.150,156,2021,Benzin,Automatik,/angebote/mercedes-benz-c-180-t-avantgarde-led-navi-dab-rfk-spur-park-pa-klima-benzin-schwarz-e4569b70-4bf3-43bb-a095-94f90d7578ae
297,41.788,25.758,265,2021,Diesel,Automatik,/angebote/mercedes-benz-c-300-d-t-modell-avantgarde-led-kamera-navi-shz-diesel-schwarz-bce054b8-0870-42b2-9b11-2c9194a9b0fe
298,38.799,33.122,258,2020,Benzin,Automatik,/angebote/mercedes-benz-c-300-t-amg-line-2x-kam-led-ahk-memory-dab-19-benzin-blau-550a395d-1dff-4754-8fdb-a31f4189f62b
