,Price,Km,Power,Year,Gas,Transmission,URL
0,33000,100600,252,2017,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-iperformance-pack-m-ID8PrGcM.html
1,33400,109742,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8Pqz2x.html
2,36500,121300,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8PkFMV.html
3,39990,37229,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-luxury-auto-ID8Ppj1K.html
4,59900,31500,190,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8Pp8uq.html
5,28900,150380,190,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8PqOhq.html
6,38700,92500,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8Pqgrm.html
7,42500,82000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8PrLQT.html
8,36900,95200,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PqQp0.html
9,56900,9800,204,2022,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-520-e-pack-m-ID8PqQm6.html
10,24000,280000,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PsmmO.html
11,31900,112000,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PmjFB.html
12,45900,71000,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8Pat8L.html
13,99000,95000,600,2018,Gasolina,Automática,https://www.standvirtual.com/anuncio/bmw-m5-pack-50-anos-m-ID8PbZcd.html
14,31500,109500,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8PsmdO.html
15,41999,75000,252,2019,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-iperformance-pack-m-ID8PqJPB.html
16,47450,36200,204,2021,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-520-e-ID8Pm6Je.html
17,32750,66000,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-luxury-auto-ID8PsTTq.html
18,33500,220000,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8PkjKw.html
19,59999,28000,292,2022,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-pack-m-ID8PnAeh.html
20,35500,92000,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8PprpX.html
21,43800,66528,252,2019,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-iperformance-pack-m-ID8Pq9cd.html
22,63800,2224,292,2022,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-line-luxury-ID8Pqc7J.html
23,39750,37550,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8PlaPZ.html
24,32500,119243,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PmaWX.html
25,36900,129355,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-sport-auto-ID8PkE1Z.html
26,32800,98824,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PpqTv.html
27,35900,104294,252,2018,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/bmw-530-e-iperformance-pack-m-ID8Pgvpx.html
28,33490,89623,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-line-luxury-auto-ID8PpTl9.html
29,34750,69989,190,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-auto-ID8PrEnZ.html
30,32900,171000,190,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-520-d-pack-m-auto-ID8PrS03.html
31,29500,120000,218,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/bmw-525-d-pack-m-auto-ID8PoAMm.html
