,Price,Km,Power,Year,Gas,Transmission,URL
68,28500,77000,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PcGiZ.html
69,46500,44000,194,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PkQmq.html
70,25990,120000,122,2019,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-180-d-station-avantgarde-ID8Pslcc.html
71,29980,80440,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pbucd.html
72,29980,78940,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pbuce.html
73,28890,89890,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PbtMV.html
74,29980,78185,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pbucc.html
75,36990,123421,170,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-cdi-be-aut-ID8PmyDl.html
76,58900,47000,265,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8PrElk.html
77,56900,21870,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PrEpu.html
78,55900,48260,306,2020,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-de-amg-line-ID8PqE4y.html
79,55900,18630,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PrEpo.html
80,60900,18720,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PrEnT.html
81,49990,21943,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pixeq.html
82,37990,98000,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-cabrio-9g-tronic-amg-line-ID8PnONA.html
83,29490,149000,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-aut-ID8PpaDn.html
84,35900,152000,170,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-aut-ID8PrcCQ.html
85,24990,106831,136,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-ID8Pppfo.html
86,30980,126300,194,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PkMAj.html
87,32750,91899,204,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-amg-line-aut-ID8PrwbJ.html
88,22950,89587,136,2016,Diesel,Manual,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-bluetec-fleet-pack-ID8PsASN.html
89,30950,168000,279,2017,Híbrido(Gasolina),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-350-e-ID8Pofsa.html
90,56900,17200,200,2022,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PqJTK.html
91,40500,83000,194,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-station-9g-tronic-amg-line-ID8PrjW3.html
92,26350,80000,136,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PsMiC.html
93,30900,117590,170,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-aut-ID8PpFuy.html
94,33990,84000,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-ID8PssXV.html
95,52950,28000,245,2021,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8Ps4v1.html
96,43490,37253,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pkks4.html
97,62990,48050,245,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-d-amg-line-ID8Pkoqi.html
98,34990,161000,204,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-ID8PlynQ.html
99,27900,150000,231,2017,Híbrido(Diesel),Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-300-h-avantgarde-ID8Psu6H.html
100,115000,5043,476,2019,Gasolina,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-63-amg-standard-ID8PgJ0g.html
101,43490,64114,160,2020,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8Pr8Di.html
102,39990,60000,204,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-ID8PseXv.html
103,27790,247000,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-ID8PrWKU.html
104,36499,46901,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8Pis6t.html
105,34250,39266,194,2018,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PjSvU.html
106,36000,100000,204,2016,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-cdi-be-aut-ID8PrpDo.html
107,41900,53013,204,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-250-d-aut-ID8PpHrd.html
108,33900,78361,170,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8Pt3VL.html
