,Price,Km,Power,Year,Gas,Transmission,URL
0,28500,110550,190,2019,Diesel,Automática,https://www.standvirtual.com/anuncio/skoda-superb-break-2-0-tdi-laurin-klement-dsg-ID8PmCOA.html
1,37500,19100,150,2022,Diesel,Manual,https://www.standvirtual.com/anuncio/skoda-superb-break-2-0-tdi-ambition-ID8PnQni.html
2,37790,9000,150,2022,Diesel,Manual,https://www.standvirtual.com/anuncio/skoda-superb-break-2-0-tdi-ambition-ID8PrZTC.html
3,17490,218067,150,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/skoda-superb-break-2-0-tdi-style-dsg-ID8PkPUG.html
4,36490,35216,150,2019,Diesel,Manual,https://www.standvirtual.com/anuncio/skoda-superb-break-2-0-tdi-style-ID8Psb3d.html
5,13490,251356,120,2017,Diesel,Automática,https://www.standvirtual.com/anuncio/skoda-superb-break-1-6-tdi-style-dsg-ID8Prk4k.html
